,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE, Label
278,192.168.1.12-192.168.1.5-40440-20000,192.168.1.12,192.168.1.5,40440,20000,6, 16/05/2020  21:06:31 ,301.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3345514.950166113,3338870.431893688,3318936.877076412,6644.518272425249,301.0,-1.0,301.0,301.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3322.2591362126245,3322.2591362126245,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
279,192.168.1.12-192.168.1.5-40442-20000,192.168.1.12,192.168.1.5,40442,20000,6, 16/05/2020  21:07:02 ,221.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,4556561.08597285,4547511.312217195,4520361.990950226,9049.773755656108,221.0,-1.0,221.0,221.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4524.886877828054,4524.886877828054,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
280,192.168.1.12-192.168.1.5-40444-20000,192.168.1.12,192.168.1.5,40444,20000,6, 16/05/2020  21:07:23 ,402.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2504975.124378109,2500000.0,2485074.6268656715,4975.124378109454,402.0,-1.0,402.0,402.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2487.562189054727,2487.562189054727,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
281,192.168.1.12-192.168.1.5-40446-20000,192.168.1.12,192.168.1.5,40446,20000,6, 16/05/2020  21:07:48 ,310.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3248387.096774193,3241935.483870968,3222580.64516129,6451.612903225807,310.0,-1.0,310.0,310.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3225.8064516129034,3225.8064516129034,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
282,192.168.1.12-192.168.1.5-40448-20000,192.168.1.12,192.168.1.5,40448,20000,6, 16/05/2020  21:08:10 ,385.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2615584.415584416,2610389.6103896108,2594805.194805195,5194.805194805194,385.0,-1.0,385.0,385.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2597.402597402597,2597.402597402597,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
283,192.168.1.12-192.168.1.5-40450-20000,192.168.1.12,192.168.1.5,40450,20000,6, 16/05/2020  21:08:33 ,170.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,5923529.4117647065,5911764.705882353,5876470.5882352935,11764.705882352939,170.0,-1.0,170.0,170.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,5882.352941176469,5882.352941176469,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
284,192.168.1.12-192.168.1.5-40452-20000,192.168.1.12,192.168.1.5,40452,20000,6, 16/05/2020  21:09:00 ,342.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2944444.4444444445,2938596.49122807,2921052.6315789474,5847.953216374269,342.0,-1.0,342.0,342.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2923.9766081871344,2923.9766081871344,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
285,192.168.1.12-192.168.1.5-40454-20000,192.168.1.12,192.168.1.5,40454,20000,6, 16/05/2020  21:09:23 ,318.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3166666.666666667,3160377.3584905663,3141509.433962265,6289.30817610063,318.0,-1.0,318.0,318.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3144.654088050315,3144.654088050315,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
286,192.168.1.12-192.168.1.5-40456-20000,192.168.1.12,192.168.1.5,40456,20000,6, 16/05/2020  21:09:48 ,257.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3918287.937743191,3910505.8365758765,3887159.5330739296,7782.101167315174,257.0,-1.0,257.0,257.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3891.050583657587,3891.050583657587,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
287,192.168.1.12-192.168.1.5-40458-20000,192.168.1.12,192.168.1.5,40458,20000,6, 16/05/2020  21:10:16 ,458.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2198689.956331877,2194323.144104804,2181222.707423581,4366.812227074236,458.0,-1.0,458.0,458.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2183.406113537118,2183.406113537118,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
288,192.168.1.12-192.168.1.5-40460-20000,192.168.1.12,192.168.1.5,40460,20000,6, 16/05/2020  21:10:45 ,381.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2643044.6194225717,2637795.275590551,2622047.244094488,5249.343832020997,381.0,-1.0,381.0,381.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2624.6719160104985,2624.6719160104985,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
289,192.168.1.12-192.168.1.5-40462-20000,192.168.1.12,192.168.1.5,40462,20000,6, 16/05/2020  21:11:14 ,598.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,1683946.4882943144,1680602.0066889632,1670568.5618729098,3344.481605351171,598.0,-1.0,598.0,598.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1672.2408026755854,1672.2408026755854,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
290,192.168.1.12-192.168.1.5-40464-20000,192.168.1.12,192.168.1.5,40464,20000,6, 16/05/2020  21:11:37 ,270.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3729629.629629629,3722222.222222222,3700000.0,7407.407407407407,270.0,-1.0,270.0,270.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3703.7037037037044,3703.7037037037044,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
291,192.168.1.12-192.168.1.5-40466-20000,192.168.1.12,192.168.1.5,40466,20000,6, 16/05/2020  21:12:03 ,270.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3729629.629629629,3722222.222222222,3700000.0,7407.407407407407,270.0,-1.0,270.0,270.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3703.7037037037044,3703.7037037037044,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
292,192.168.1.12-192.168.1.5-40468-20000,192.168.1.12,192.168.1.5,40468,20000,6, 16/05/2020  21:12:24 ,325.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3098461.538461538,3092307.6923076925,3073846.1538461535,6153.846153846153,325.0,-1.0,325.0,325.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3076.9230769230767,3076.9230769230767,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
293,192.168.1.12-192.168.1.5-40470-20000,192.168.1.12,192.168.1.5,40470,20000,6, 16/05/2020  21:12:51 ,463.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2174946.0043196543,2170626.3498920086,2157667.3866090714,4319.654427645789,463.0,-1.0,463.0,463.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2159.8272138228945,2159.8272138228945,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
294,192.168.1.12-192.168.1.5-40472-20000,192.168.1.12,192.168.1.5,40472,20000,6, 16/05/2020  21:13:14 ,281.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3583629.8932384336,3576512.4555160142,3555160.1423487538,7117.437722419929,281.0,-1.0,281.0,281.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3558.7188612099644,3558.7188612099644,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
295,192.168.1.12-192.168.1.5-40474-20000,192.168.1.12,192.168.1.5,40474,20000,6, 16/05/2020  21:13:42 ,300.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3356666.666666667,3350000.0000000005,3330000.0000000005,6666.666666666668,300.0,-1.0,300.0,300.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3333.333333333333,3333.333333333333,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
296,192.168.1.12-192.168.1.5-40476-20000,192.168.1.12,192.168.1.5,40476,20000,6, 16/05/2020  21:14:07 ,259.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,3888030.888030888,3880308.88030888,3857142.857142857,7722.007722007722,259.0,-1.0,259.0,259.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3861.003861003861,3861.003861003861,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
297,192.168.1.12-192.168.1.5-40478-20000,192.168.1.12,192.168.1.5,40478,20000,6, 16/05/2020  21:14:35 ,421.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2391923.9904988124,2387173.3966745846,2372921.6152019,4750.593824228029,421.0,-1.0,421.0,421.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2375.2969121140145,2375.2969121140145,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
298,192.168.1.12-192.168.1.5-40480-20000,192.168.1.12,192.168.1.5,40480,20000,6, 16/05/2020  21:15:04 ,462.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2179653.6796536795,2175324.675324675,2162337.6623376617,4329.0043290043295,462.0,-1.0,462.0,462.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2164.5021645021648,2164.5021645021648,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
299,192.168.1.12-192.168.1.5-40482-20000,192.168.1.12,192.168.1.5,40482,20000,6, 16/05/2020  21:15:31 ,457.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2203501.094091904,2199124.726477024,2185995.623632385,4376.36761487965,457.0,-1.0,457.0,457.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2188.183807439825,2188.183807439825,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
300,192.168.1.12-192.168.1.5-40484-20000,192.168.1.12,192.168.1.5,40484,20000,6, 16/05/2020  21:16:02 ,401.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2511221.945137157,2506234.4139650874,2491271.8204488773,4987.531172069826,401.0,-1.0,401.0,401.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2493.765586034913,2493.765586034913,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
301,192.168.1.12-192.168.1.5-40486-20000,192.168.1.12,192.168.1.5,40486,20000,6, 16/05/2020  21:16:27 ,393.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2562340.9669211195,2557251.9083969463,2541984.7328244275,5089.058524173028,393.0,-1.0,393.0,393.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2544.529262086514,2544.529262086514,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
302,192.168.1.12-192.168.1.5-40488-20000,192.168.1.12,192.168.1.5,40488,20000,6, 16/05/2020  21:16:49 ,416.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2420673.076923077,2415865.384615385,2401442.307692308,4807.692307692308,416.0,-1.0,416.0,416.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2403.846153846154,2403.846153846154,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
303,192.168.1.12-192.168.1.5-40490-20000,192.168.1.12,192.168.1.5,40490,20000,6, 16/05/2020  21:17:17 ,358.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2812849.1620111736,2807262.5698324023,2790502.793296089,5586.592178770949,358.0,-1.0,358.0,358.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2793.2960893854747,2793.2960893854747,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
304,192.168.1.12-192.168.1.5-40492-20000,192.168.1.12,192.168.1.5,40492,20000,6, 16/05/2020  21:17:39 ,398.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2530150.753768844,2525125.628140704,2510050.251256281,5025.125628140703,398.0,-1.0,398.0,398.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2512.562814070352,2512.562814070352,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
305,192.168.1.12-192.168.1.5-40494-20000,192.168.1.12,192.168.1.5,40494,20000,6, 16/05/2020  21:18:03 ,433.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2325635.103926097,2321016.166281755,2307159.3533487297,4618.937644341801,433.0,-1.0,433.0,433.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2309.4688221709007,2309.4688221709007,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
306,192.168.1.12-192.168.1.5-40496-20000,192.168.1.12,192.168.1.5,40496,20000,6, 16/05/2020  21:18:27 ,490.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2055102.0408163262,2051020.4081632653,2038775.5102040817,4081.632653061225,490.0,-1.0,490.0,490.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2040.8163265306125,2040.8163265306125,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
307,192.168.1.12-192.168.1.5-40498-20000,192.168.1.12,192.168.1.5,40498,20000,6, 16/05/2020  21:18:49 ,366.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2751366.120218579,2745901.6393442624,2729508.1967213117,5464.48087431694,366.0,-1.0,366.0,366.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2732.24043715847,2732.24043715847,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
308,192.168.1.12-192.168.1.5-40500-20000,192.168.1.12,192.168.1.5,40500,20000,6, 16/05/2020  21:19:12 ,534.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,1885767.7902621725,1882022.4719101125,1870786.5168539328,3745.3183520599255,534.0,-1.0,534.0,534.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1872.6591760299627,1872.6591760299627,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
309,192.168.1.12-192.168.1.5-40502-20000,192.168.1.12,192.168.1.5,40502,20000,6, 16/05/2020  21:19:33 ,543.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,1854511.9705340704,1850828.7292817682,1839779.0055248616,3683.2412523020257,543.0,-1.0,543.0,543.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1841.6206261510129,1841.6206261510129,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
310,192.168.1.12-192.168.1.5-40504-20000,192.168.1.12,192.168.1.5,40504,20000,6, 16/05/2020  21:19:54 ,425.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,2369411.7647058824,2364705.8823529407,2350588.2352941176,4705.882352941177,425.0,-1.0,425.0,425.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2352.9411764705883,2352.9411764705883,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
311,192.168.1.12-192.168.1.5-40506-20000,192.168.1.12,192.168.1.5,40506,20000,6, 16/05/2020  21:20:18 ,214.0,1,1,1000,999,997,7,6,2,1000,1000,1000.0,-1.0,999,999,999.0,-1.0,997,997,997.0,-1.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,4705607.476635514,4696261.682242991,4668224.29906542,9345.794392523365,214.0,-1.0,214.0,214.0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4672.897196261682,4672.897196261682,503.5,7,1000,702.1570337182417,493024.5,502.5,6,999,702.1570337182417,493024.5,499.5,2,997,703.5712472806148,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
